"latitude","longitude","Species","City"
40.68935,-80.57593,"Grassman",0.765438342293074
40.77972,-80.64831,"Grassman",1.25692405863994
40.725,-80.616,"Grassman",0.955169103326133
40.73206,-80.61996,"Grassman",0.991400782903689
40.87496,-80.7291,"Grassman",0.778946000196973
40.92344,-80.84042,"Grassman",0.515077115335936
40.35097,-81.99847,"Grassman",0.82073140635205
40.2287,-81.96845,"Grassman",0.527142714848993
40.25597,-82.1334,"Grassman",0.493669054114224
40.3244,-81.99955,"Grassman",0.73596410012226
41.2625,-84.38103,"Grassman",0.311848097764975
40.15002,-83.02854,"Grassman",0.174487929107797
38.89665,-83.40573,"Grassman",1.30814810831436
38.83859,-83.28128,"Grassman",1.78324276101358
38.73687,-83.39134,"Grassman",2.23435094200383
39.11929,-83.40022,"Grassman",0.605361390729296
40.04755,-80.25645,"Grassman",0.886321609598866
41.50383,-75.23662,"Grassman",2.09601742487565
41.70813,-77.99314,"Grassman",5.3666969119844
41.115,-75.205,"Grassman",1.06501050720024
40.61798,-77.62407,"Grassman",2.18815894669783
41.21365,-80.26563,"Grassman",0.622093785292352
41.4065,-76.804,"Grassman",5.95890009060838
41.9548,-78.65621,"Grassman",3.78481274833565
41.97226,-78.66863,"Grassman",3.79680400515554
41.73315,-78.93985,"Grassman",2.97392041589956
41.07374,-80.12229,"Grassman",0.919063891749987
41.05,-80.50751,"Grassman",0.52240918294693
41.845,-77.7011,"Grassman",6.2720686716541
41.7655,-77.8768,"Grassman",5.7924900061245
41.79985,-75.9799,"Grassman",4.68564590511566
40.32247,-79.16817,"Grassman",0.522824077006932
40.5258,-79.6575,"Grassman",0.0589187379889342
41.32501,-75.74288,"Grassman",2.90060025045525
39.72785,-76.2074,"Grassman",0.647533958320596
41.47511,-79.3178,"Grassman",2.09862752828983
41.91826,-80.54177,"Grassman",1.17689659649834
41.01865,-78.377,"Grassman",2.11866870724475
40.97015,-78.42314,"Grassman",1.83983898785661
41.12782,-78.5826,"Grassman",2.68127969240085
41.31268,-78.39445,"Grassman",3.91444105772003
40.05148,-79.56702,"Grassman",1.26952987548257
41.51954,-78.87955,"Grassman",2.93573249413681
41.02176,-74.53322,"Grassman",0.20116617142835
39.73523,-76.04183,"Grassman",0.539438380604151
40.50322,-80.19804,"Grassman",0.0663341462857345
39.76366,-77.27178,"Grassman",1.81739773417158
40.357,-79.8765,"Grassman",0.0609929346928208
40.29929,-79.8944,"Grassman",0.147508107507187
40.5833,-79.9167,"Grassman",0.122508827210861
40.52825,-80.25475,"Grassman",0.117801994422015
40.5278,-79.7668,"Grassman",0.0459363427414396
40.6166,-80.0107,"Grassman",0.209324673041246
40.4225,-75.06665,"Grassman",0.20000497484507
40.37726,-75.37814,"Grassman",0.355905639363809
40.1316,-74.85745,"Grassman",0.0858124658867332
40.94997,-80.07443,"Grassman",1.33077346316817
40.65083,-78.52589,"Grassman",0.859571950524611
41.34404,-78.04547,"Grassman",4.68514217332136
43.4654,-72.7051,"Grassman",3.08700588661396
41.45,-71.5,"Grassman",0.797382977648776
46.1333,-68.8405,"Grassman",56.4367534414716
42.6688,-71.9023,"Grassman",0.18521332094807
42.01496,-71.58914,"Grassman",0.303093227869447
42.54334,-71.80123,"Grassman",0.105788384351934
42.08363,-71.83971,"Grassman",0.217582675223995
43.6676,-70.6235,"Grassman",2.6162637592738
41.432,-71.65183,"Grassman",0.636277395149628
41.4596,-71.58906,"Grassman",0.701184489141774
43.43623,-72.43684,"Grassman",2.41482883441117
42.64809,-72.91994,"Grassman",1.07294199894894
41.60551,-70.97708,"Grassman",0.515478960821744
41.73125,-70.48792,"Grassman",0.409362397145693
39.21564,-77.4608,"Grassman",0.286226381591968
38.63295,-75.80465,"Grassman",1.31459058097903
39.67183,-76.34047,"Grassman",0.793729069501237
39.06392,-77.2948,"Grassman",0.244755449153858
39.64819,-78.32549,"Grassman",2.94843987837351
42.7396,-73.21289,"Grassman",1.26365642630196
42.07867,-73.38644,"Grassman",0.296978683206382
42.34607,-73.16418,"Grassman",0.699881046790209
42.08354,-73.47686,"Grassman",0.370504220444036
42.63678,-73.16617,"Grassman",1.35359209731196
41.74419,-70.95906,"Grassman",0.182503002418167
42.12302,-72.89154,"Grassman",0.0588600470845701
42.08179,-72.82665,"Grassman",0.0329585910752584
42.12697,-70.97559,"Grassman",0.291788850099812
42.17865,-70.75587,"Grassman",0.257658266155459
41.83664,-70.89049,"Grassman",0.0846214628104274
42.09091,-71.42092,"Grassman",0.342359158663219
41.85164,-70.95207,"Grassman",0.0720220278799985
42.2375,-83.67,"Grassman",0.0167570499110949
42.15965,-83.55718,"Grassman",0.135305314827434
42.285,-83.59014,"Grassman",0.00831003130247392
42.30472,-83.60472,"Grassman",0.00710077491605901
42.40611,-83.58,"Grassman",0.087998004238368
42.36639,-83.86097,"Grassman",0.0713359863477782
42.43235,-84.2915,"Grassman",0.410762909053633
45.04705,-70.99485,"Grassman",24.53903748914
39.01142,-76.53862,"Grassman",0.10887053942724
38.81639,-76.54514,"Grassman",0.140560325137244
39.11378,-76.811,"Grassman",0.192957419279842
39.08414,-76.82731,"Grassman",0.168470829767285
39.6946,-76.6691,"Grassman",1.03951850654905
41.972,-83.3595,"Grassman",0.560032398417002
41.93,-84.35389,"Grassman",0.680999302298031
42.75195,-81.52805,"Grassman",0.768034206862802
42.20901,-84.53098,"Grassman",0.254510881042043
42.17291,-84.10373,"Grassman",0.0855276448466525
41.871,-84.2995,"Grassman",0.73107167075019
42.068,-84.22701,"Grassman",0.264501053891055
41.80832,-84.20835,"Grassman",0.450087054482828
42.68505,-84.04025,"Grassman",0.141673014236054
41.79639,-84.4587,"Grassman",0.638921693977966
41.9773,-84.7802,"Grassman",0.679787436459112
41.78913,-84.53609,"Grassman",0.69721995415773
41.98067,-71.6568,"Grassman",0.243778464606803
41.81391,-71.74425,"Grassman",0.0464205267383074
38.9593,-78.02081,"Grassman",0.531927813544623
38.73048,-78.33453,"Grassman",0.605585772127666
38.58125,-79.14795,"Grassman",1.67858021460664
38.57716,-79.11095,"Grassman",1.6219973684543
38.9766,-78.6205,"Grassman",1.33008840350985
38.90323,-78.48832,"Grassman",0.941552702069003
38.98773,-78.20517,"Grassman",0.801255134982164
38.89625,-78.1268,"Grassman",0.513557206347064
39.14588,-77.67422,"Grassman",0.460313030483407
38.741,-77.23238,"Grassman",0.0347352810789305
38.70819,-77.17868,"Grassman",0.0712316201617733
38.80319,-77.34879,"Grassman",0.0271119557097159
42.86222,-72.60887,"Grassman",0.540144627751029
43.1635,-73.0723,"Grassman",1.85508969182434
39.6723,-80.5621,"Grassman",3.37077070222082
38.35806,-82.43855,"Grassman",1.69239459281292
38.98,-80.27,"Grassman",5.15425607044483
39.61958,-81.14833,"Grassman",3.37354149695499
39.21833,-81.16211,"Grassman",4.89370722668283
38.6685,-80.03149,"Grassman",3.45111467559041
39.6995,-79.5375,"Grassman",4.07402412606602
38.788,-79.495,"Grassman",2.42375124268488
40.1333,-80.68192,"Grassman",0.549307778992697
39.6716,-79.9442,"Grassman",3.85482821296233
39.335,-78.94501,"Grassman",2.64879158639656
39.26188,-79.01405,"Grassman",2.57054670942721
38.7016,-79.52835,"Grassman",2.36506047300718
38.87813,-79.3434,"Grassman",2.33133773509198
38.90203,-79.33517,"Grassman",2.38873594752086
38.8554,-79.3999,"Grassman",2.38443069339128
38.6934,-79.5653,"Grassman",2.43255449599177
38.835,-79.3762,"Grassman",2.28198819748664
38.8409,-79.4016,"Grassman",2.3493878148378
38.835,-79.3686,"Grassman",2.26640683642518
38.8926,-79.47325,"Grassman",2.65625653386999
38.57502,-79.18524,"Grassman",1.74064077885737
38.6492,-79.26241,"Grassman",1.84879748801355
38.7084,-79.7802,"Grassman",2.91139822298161
38.712,-79.7773,"Grassman",2.90982249270143
38.7201,-79.7927,"Grassman",2.95673513225715
38.95242,-79.42547,"Grassman",2.76995910571269
38.9706,-79.4123,"Grassman",2.81565325906016
38.8609,-79.55928,"Grassman",2.74791644172232
39.9433,-79.665,"Grassman",1.85023413106148
38.8762,-79.95695,"Grassman",3.77555773116174
38.55,-79.98,"Grassman",3.2856008391225
38.93027,-79.68047,"Grassman",3.28158173902415
39.355,-80.915,"Grassman",5.26719898661983
39.0417,-79.43762,"Grassman",3.16804371043287
39.06881,-79.32608,"Grassman",2.93200654770905
39.10023,-79.4593,"Grassman",3.26719104418602
39.51,-80.985,"Grassman",4.64218166563257
38.12764,-82.59822,"Grassman",1.44113353191017
38.35727,-82.59348,"Grassman",1.47726279466872
38.3248,-82.4438,"Grassman",1.64474214134122
38.16391,-82.28279,"Grassman",1.9398652081253
38.8448,-82.0849,"Grassman",4.25074802024675
39.52122,-80.37878,"Grassman",5.04218371255002
39.01972,-81.85806,"Grassman",3.78529414960639
39.1611,-80.23375,"Grassman",5.54964278215794
39.5226,-78.49429,"Grassman",2.52944357172026
38.7365,-81.0321,"Grassman",5.4025792032037
38.5464,-82.25949,"Grassman",2.41752909585923
40.29,-80.585,"Grassman",0.194177162324642
39.5392,-77.9407,"Grassman",1.61745582812055
39.05,-79.98335,"Grassman",4.5611642245809
39.03496,-79.95418,"Grassman",4.46280169644243
39.51256,-78.05424,"Grassman",1.67082107739535
38.38096,-82.52633,"Grassman",1.60689980317962
38.46118,-82.07358,"Grassman",2.44834656959934
38.8317,-81.5784,"Grassman",4.85994236751654
39.54114,-80.11329,"Grassman",5.07196065637539
40.7219,-85.5045,"Grassman",0.675606732334336
38.37945,-87.79079,"Grassman",1.19469247172002
38.354,-87.8572,"Grassman",1.10959652025347
38.71682,-87.68468,"Grassman",2.80781519227779
38.76417,-87.60555,"Grassman",2.88523966516114
39.09109,-87.80624,"Grassman",2.5990807375713
38.893,-87.869,"Grassman",2.22267047442622
38.01,-87.3203,"Grassman",0.01942498947916
39.365,-85.8486,"Grassman",1.32282615350761
38.73725,-85.84489,"Grassman",1.15782084897828
37.83837,-87.13843,"Grassman",0.280561402356382
38.1579,-87.41805,"Grassman",0.1825407863493
38.6899,-86.25349,"Grassman",1.67278168263379
39.4862,-86.161,"Grassman",0.553829525439741
38.43235,-86.19055,"Grassman",0.513636974409309
39.72848,-86.93636,"Grassman",0.250156728404564
39.8679,-87.23335,"Grassman",0.722154889958481
39.9347,-87.08955,"Grassman",0.758830813930826
41.3382,-85.7037,"Grassman",0.814619624486336
39.38,-86.11,"Grassman",1.05660035201956
40.8179,-85.3532,"Grassman",0.360202425913392
40.74765,-85.57069,"Grassman",0.572457984448335
39.3579,-85.61,"Grassman",1.18908694123789
39.01166,-86.57665,"Grassman",1.73529584169492
39.32117,-86.46065,"Grassman",1.21551115331822
39.04744,-86.38894,"Grassman",1.46231051441909
39.02502,-86.49139,"Grassman",1.60400947523158
39.3804,-86.4324,"Grassman",0.918662858088865
38.12318,-86.64338,"Grassman",0.322683673119741
39.74356,-86.81714,"Grassman",0.182766939689548
39.98705,-85.3149,"Grassman",0.369968821021499
40.0403,-86.1084,"Grassman",0.424411915646004
40.54919,-85.69739,"Grassman",1.51010903279759
39.45697,-85.5481,"Grassman",0.936676208357658
39.06565,-85.01295,"Grassman",0.103234173498703
38.4191,-86.23506,"Grassman",0.501796664346867
39.2152,-86.05825,"Grassman",1.30517167121523
39.17909,-86.3356,"Grassman",1.65276924988655
39.17295,-84.971,"Grassman",0.125996170485153
38.39027,-85.95914,"Grassman",0.259600419869482
40.18,-86.1512,"Grassman",1.03512125641049
38.02847,-85.57882,"Grassman",0.290489075495812
37.41098,-85.26247,"Grassman",2.18274842195911
38.24361,-85.03827,"Grassman",0.21011685212487
38.05703,-83.46259,"Grassman",0.441111541242646
37.82708,-83.81139,"Grassman",0.672978817483788
37.83438,-83.69043,"Grassman",0.759783483939958
38.2592,-83.41507,"Grassman",0.511614528941418
38.25861,-85.03827,"Grassman",0.202086998727052
37.7755,-85.67188,"Grassman",0.705985228169971
37.96027,-86.11702,"Grassman",0.371323545933975
37.6095,-87.344,"Grassman",1.00238552670299
38.51465,-83.83695,"Grassman",1.24174241361889
36.89478,-87.02245,"Grassman",0.62793852615319
38.56277,-83.32354,"Grassman",1.57284391593791
38.1078,-82.73412,"Grassman",1.25646731223101
38.16205,-82.643,"Grassman",1.33299696306657
38.11509,-82.70393,"Grassman",1.29217324484957
37.05575,-86.98705,"Grassman",1.40976598797989
37.75745,-84.10435,"Grassman",0.709168618960972
38.63454,-83.80266,"Grassman",1.78077387329449
38.33527,-83.41575,"Grassman",0.658048506183143
37.689,-85.359,"Grassman",0.750214332025684
37.51867,-86.05289,"Grassman",1.82582263349145
38.14415,-85.89175,"Grassman",0.0325109033821031
38.44148,-85.0016,"Grassman",0.351812628748583
38.31738,-82.51773,"Grassman",1.52927353944494
37.3817,-86.1358,"Grassman",2.63187436767038
38.528,-84.588,"Grassman",0.755479852920643
38.12912,-84.94009,"Grassman",0.21554146778847
38.45795,-83.9311,"Grassman",0.963939657418731
37.64966,-87.01657,"Grassman",1.06379287729364
37.89508,-84.1989,"Grassman",0.217999749289005
37.65522,-86.93743,"Grassman",1.11207439182015
38.73854,-84.63702,"Grassman",0.98140214473777
37.55379,-86.35931,"Grassman",1.96959985730298
38.53082,-82.70584,"Grassman",1.83597501071537
38.53187,-82.7989,"Grassman",1.75376825924162
37.2402,-87.40585,"Grassman",3.04361094077662
38.33885,-82.89059,"Grassman",1.09444672201409
38.63813,-85.00044,"Grassman",0.971170705443013
38.42968,-82.64877,"Grassman",1.56201665687462
37.1496,-86.0163,"Grassman",2.02285512598731
37.95708,-84.97527,"Grassman",0.110649133154977
37.97699,-84.90234,"Grassman",0.0792828893724576
38.90649,-84.67017,"Grassman",0.314482550747179
39.08002,-84.79574,"Grassman",0.0382722952844721
38.676,-75.18375,"Grassman",2.18812966973146
38.88665,-75.3793,"Grassman",1.23524833258689
38.71,-75.36536,"Grassman",1.712818620028
41.36935,-73.1512,"Grassman",0.0659285393839313
41.51105,-72.46315,"Grassman",0.207730094326416
41.86425,-73.00099,"Grassman",0.14569838973641
41.49472,-73.36136,"Grassman",0.0474754174907587
41.68669,-73.35194,"Grassman",0.179726516152161
41.38609,-72.30142,"Grassman",0.152217615580131
41.38695,-71.95564,"Grassman",0.370958925047127
39.592,-119.975,"Sasquatch",0.0117932389255462
46.05292,-112.571,"Sasquatch",8.20398831718746
45.9754,-112.4554,"Sasquatch",7.99769295034559
39.679,-119.6665,"Sasquatch",0.100558519498074
39.679,-119.6665,"Sasquatch",0.100558519498074
47.62167,-115.3903,"Sasquatch",2.23002031396521
46.02962,-113.1198,"Sasquatch",9.83327543760918
47.66724,-108.6873,"Sasquatch",10.516390196588
46.01833,-110.3308,"Sasquatch",1.48080891451427
46.97694,-113.8381,"Sasquatch",5.64006308916906
46.76389,-110.7781,"Sasquatch",3.00198691886513
46.59692,-110.6268,"Sasquatch",2.34690045714414
47.03222,-114.0906,"Sasquatch",4.87286546481277
47.06032,-114.0717,"Sasquatch",4.94247609053107
46.75889,-114.08,"Sasquatch",5.03822837859593
46.96508,-114.0725,"Sasquatch",4.91685899282188
46.5252,-113.5911,"Sasquatch",6.80947641983642
45.66722,-110.8069,"Sasquatch",3.36305009123691
45.82285,-114.0125,"Sasquatch",9.08479946997584
48.03278,-105.8642,"Sasquatch",27.3445103234354
45.12266,-111.563,"Sasquatch",9.22924762691845
48.27011,-115.6418,"Sasquatch",4.2750935813681
46.76472,-111.8861,"Sasquatch",5.17702830308608
46.18694,-113.6925,"Sasquatch",7.64013058236331
48.36139,-113.1236,"Sasquatch",15.8639167496501
45.22417,-111.125,"Sasquatch",6.7156496719494
47.60413,-113.7593,"Sasquatch",7.37676339414981
47.17833,-111.9744,"Sasquatch",6.5951180192344
45.28074,-109.5528,"Sasquatch",2.05339649382178
46.48392,-111.2644,"Sasquatch",3.32445009874134
45.0262,-106.8331,"Sasquatch",1.79759962767833
45.3705,-112.9707,"Sasquatch",14.2356454689044
47.57549,-144.0265,"Sasquatch",195.291128403523
45.7922,-111.3637,"Sasquatch",4.5823014339845
48.68,-113.82,"Sasquatch",15.2287841728142
46.30766,-113.1424,"Sasquatch",8.72361998277802
47.07444,-111.9625,"Sasquatch",6.17122015374842
47.04333,-112.7031,"Sasquatch",8.10485501956341
47.07954,-112.5649,"Sasquatch",7.77248526535684
46.83285,-112.702,"Sasquatch",7.73918753328734
47.12806,-111.9094,"Sasquatch",6.25221581863363
39.29056,-119.6564,"Sasquatch",0.154639450137807
33.27735,-105.7395,"Sasquatch",7.84727533825187
33.2516,-105.7197,"Sasquatch",7.65148835017302
33.15405,-105.7947,"Sasquatch",6.5629206957711
33.27094,-105.7338,"Sasquatch",7.8002727189545
40.52737,-118.1806,"Sasquatch",6.634330425164
37.8583,-118.325,"Sasquatch",4.12667058147675
39.00056,-119.8458,"Sasquatch",0.915026329052074
45.4051,-121.424,"Sasquatch",0.497969010609893
45.44986,-117.7273,"Sasquatch",8.17756694032671
45.3712,-118.5518,"Sasquatch",7.40059992364021
45.06881,-123.6956,"Sasquatch",0.201653936255164
45.4861,-122.277,"Sasquatch",0.0129760954788257
45.83675,-119.6389,"Sasquatch",5.60668182446924
44.8633,-122.6397,"Sasquatch",0.0654253812777849
44.8623,-122.2728,"Sasquatch",0.27620755429034
45.03575,-122.7789,"Sasquatch",0.110661481201227
44.915,-122.585,"Sasquatch",0.106216753581962
44.79307,-122.5674,"Sasquatch",0.0936612820301068
44.7679,-122.095,"Sasquatch",0.382851860300086
44.699,-122.1874,"Sasquatch",0.312843617550832
45.11259,-122.7875,"Sasquatch",0.203035283171342
45.5145,-122.3352,"Sasquatch",0.00892620216468677
45.63893,-122.8889,"Sasquatch",0.031187045865034
45.65125,-121.9123,"Sasquatch",0.326153072791591
45.55364,-122.1884,"Sasquatch",0.0626754437344614
45.4684,-122.2487,"Sasquatch",0.0163673786948521
44.8458,-123.5834,"Sasquatch",0.253496786844905
44.86875,-123.4462,"Sasquatch",0.140774413418041
45.06215,-123.7027,"Sasquatch",0.205725379700414
45.07072,-123.6664,"Sasquatch",0.185195686126438
45.0487,-123.5792,"Sasquatch",0.138466631135237
45.0608,-123.694,"Sasquatch",0.200515053768392
45.145,-123.972,"Sasquatch",0.402161242439393
45.75449,-123.866,"Sasquatch",0.6462649707293
45.59669,-123.3768,"Sasquatch",0.253417816250406
45.5891,-123.5469,"Sasquatch",0.404244287640625
45.7351,-123.466,"Sasquatch",0.288964304937895
45.61308,-123.3973,"Sasquatch",0.260089202333251
45.59864,-123.6113,"Sasquatch",0.459818073223108
45.5,-118.42,"Sasquatch",8.44319080469046
45.9957,-118.1253,"Sasquatch",8.66971766260909
45.5789,-118.6016,"Sasquatch",8.8799773973895
45.3233,-118.2742,"Sasquatch",6.94504358882819
45.6605,-118.5654,"Sasquatch",8.55272120991236
45.48318,-118.83,"Sasquatch",7.42542338542822
45.84175,-117.991,"Sasquatch",9.51154726867419
45.99215,-118.0811,"Sasquatch",8.82759185563085
45.46571,-118.875,"Sasquatch",7.16313070043209
45.58982,-118.6131,"Sasquatch",8.79564115747877
45.6764,-118.5658,"Sasquatch",8.47643097611874
45.80374,-118.0603,"Sasquatch",9.40246444828628
45.91665,-117.925,"Sasquatch",9.53833748770279
44.8464,-121.1537,"Sasquatch",1.18722702041123
45.8417,-121.7084,"Sasquatch",0.891515672205282
45.63606,-123.3471,"Sasquatch",0.215304976777235
45.4915,-123.2665,"Sasquatch",0.256867002066628
45.48204,-122.9903,"Sasquatch",0.0977937269584059
45.76569,-123.3601,"Sasquatch",0.229543606459408
44.6335,-121.8165,"Sasquatch",0.64314936314635
44.96651,-123.7718,"Sasquatch",0.287066837715666
44.23861,-122.0505,"Sasquatch",1.01300414489615
45.2075,-121.886,"Sasquatch",0.231841470402074
44.825,-118.415,"Sasquatch",3.88180690018445
43.8628,-121.8829,"Sasquatch",0.679305117059211
44.0639,-120.2782,"Sasquatch",3.56618193791629
43.2547,-124.0598,"Sasquatch",3.44042748386328
45.82565,-123.296,"Sasquatch",0.200564975802455
45.7492,-122.9546,"Sasquatch",0.0525133929133778
40.1,-124.2,"Sasquatch",5.39112760942632
43.54165,-123.875,"Sasquatch",1.63365061591075
43.1786,-124.3688,"Sasquatch",4.66364573042118
43,-124.43,"Sasquatch",6.18395976797043
42.28445,-124.2148,"Sasquatch",12.8184136280586
42.6425,-124.0255,"Sasquatch",8.24537206019424
42.82,-124.53,"Sasquatch",8.07038215014642
42.4018,-124.426,"Sasquatch",12.1593345878768
42.07,-124.3,"Sasquatch",15.9281401468924
42.08,-124.3,"Sasquatch",15.7911047042067
44.1263,-121.3338,"Sasquatch",1.8561433869709
43.48257,-121.9104,"Sasquatch",0.944830244116861
43.5705,-121.8955,"Sasquatch",0.80838537435767
43.7151,-121.6347,"Sasquatch",0.962930001610967
44.2157,-121.4755,"Sasquatch",1.50227434539577
43.94225,-121.3815,"Sasquatch",1.51618372244368
44.56625,-121.6384,"Sasquatch",0.855687587676835
43.97603,-121.7828,"Sasquatch",0.904627849956614
43.98136,-121.4705,"Sasquatch",1.41719890940219
43.31815,-122.1954,"Sasquatch",1.27084673958604
43.40867,-122.8887,"Sasquatch",1.11305764474098
43.6744,-123.2675,"Sasquatch",0.52513815563581
43.7827,-123.9599,"Sasquatch",0.928340711376231
43.20335,-122.3759,"Sasquatch",1.71948175965784
43.225,-123.175,"Sasquatch",2.16885417694444
44.55505,-123.3604,"Sasquatch",0.636989513736062
43.16815,-123.4911,"Sasquatch",2.91248493288946
43.5251,-123.311,"Sasquatch",1.00805840667899
43.2073,-123.5585,"Sasquatch",2.79050150241808
43.3029,-123.1611,"Sasquatch",1.77065333011507
43.3622,-122.1814,"Sasquatch",1.13244124549898
43.296,-122.5541,"Sasquatch",1.39053453714892
43.61538,-123.5036,"Sasquatch",0.891400481421237
44.39104,-118.9491,"Sasquatch",3.40375116605258
44.7751,-118.7717,"Sasquatch",4.09201330599957
44.5385,-118.5908,"Sasquatch",3.04487714911021
44.9723,-118.3692,"Sasquatch",4.60383676001062
43.85975,-118.8215,"Sasquatch",3.22580668927656
45.3725,-121.5835,"Sasquatch",0.331917482163263
45.5666,-121.7745,"Sasquatch",0.325673599385202
45.5775,-121.6444,"Sasquatch",0.462256789460615
45.49805,-121.8214,"Sasquatch",0.218763348847668
45.25725,-121.5684,"Sasquatch",0.346707733316549
45.274,-121.6796,"Sasquatch",0.26915506392974
45.63923,-121.8735,"Sasquatch",0.345981518717818
45.38736,-121.5134,"Sasquatch",0.399098306116335
42.4356,-122.2328,"Sasquatch",6.65239755936631
42.08845,-122.7465,"Sasquatch",11.0156741898422
42.6,-122.475,"Sasquatch",5.52649882433685
44.42565,-121.726,"Sasquatch",0.89398704223507
42.375,-123.3833,"Sasquatch",9.27787320426849
42.02106,-123.2725,"Sasquatch",13.1251893074461
42.1533,-123.5381,"Sasquatch",12.2362933112821
42.16298,-123.6481,"Sasquatch",12.4463637515006
42.56805,-123.3322,"Sasquatch",7.21988403205732
42.09224,-123.4043,"Sasquatch",12.6024995049387
42.39031,-123.449,"Sasquatch",9.27862412323135
42.24165,-123.6416,"Sasquatch",11.4768972935217
42.0833,-123.3333,"Sasquatch",12.5131756636857
42.354,-123.4034,"Sasquatch",9.55382924863162
42.16024,-123.6216,"Sasquatch",12.3996997659067
42.22501,-123.75,"Sasquatch",12.0022523280765
42.125,-123.2916,"Sasquatch",11.8880911255002
42.8673,-122.1629,"Sasquatch",3.38562423410402
42.47,-122.275,"Sasquatch",6.39678889895486
43.08929,-122.0802,"Sasquatch",2.18176277758348
42.23865,-121.9446,"Sasquatch",8.17647706337044
42.36945,-121.3866,"Sasquatch",6.68652879048523
44.15568,-121.9531,"Sasquatch",0.96226731005075
43.9311,-124.1214,"Sasquatch",0.787207005705843
43.69005,-122.3755,"Sasquatch",0.369672224229184
44.09462,-123.3724,"Sasquatch",0.0307098808183482
44.19167,-123.975,"Sasquatch",0.334929732007973
43.6947,-122.0449,"Sasquatch",0.55519486693495
43.7667,-123.455,"Sasquatch",0.44161072495644
44.27795,-121.9524,"Sasquatch",1.04452851990715
43.5883,-122.0833,"Sasquatch",0.653826622724853
43.6165,-122.1,"Sasquatch",0.603019767434408
43.6583,-122.8042,"Sasquatch",0.372521322999878
44.05917,-122.9343,"Sasquatch",0.0201046027495051
44.6616,-122.8494,"Sasquatch",0.165794849729041
44.4625,-121.9683,"Sasquatch",0.662675183767003
44.40946,-122.1322,"Sasquatch",0.673784774437254
46.2262,-124.0133,"Sasquatch",1.12762835920384
45.4237,-122.3876,"Sasquatch",0.0143765578821386
44.68557,-118.0891,"Sasquatch",2.98187781622257
45.0018,-117.2022,"Sasquatch",4.77251012538759
44.58335,-123.4166,"Sasquatch",0.61159754781274
44.6693,-123.2433,"Sasquatch",0.294418562989348
44.50455,-123.5524,"Sasquatch",0.490639053986282
45.3894,-122.4163,"Sasquatch",0.0346460319324925
45.0837,-122.4888,"Sasquatch",0.356917831876586
44.99745,-122.1647,"Sasquatch",0.524872157665611
45.33,-121.9165,"Sasquatch",0.132322540306705
44.9979,-122.1631,"Sasquatch",0.527320355109763
45.12545,-122.533,"Sasquatch",0.395353840875603
45.32301,-121.7115,"Sasquatch",0.236164277622011
45.03255,-122.4808,"Sasquatch",0.284501691244468
45.40023,-122.2777,"Sasquatch",0.0250042731642002
44.97487,-122.3057,"Sasquatch",0.353448569934726
45.33175,-121.9139,"Sasquatch",0.132685413784874
45.3207,-121.9547,"Sasquatch",0.122696146679831
45.1867,-122.3803,"Sasquatch",0.280466871908296
44.9633,-122.4,"Sasquatch",0.261622528589144
44.95023,-122.2347,"Sasquatch",0.388398646532724
45.31061,-121.8388,"Sasquatch",0.17211213024907
45.1518,-122.1032,"Sasquatch",0.288033246322169
46.19945,-123.9513,"Sasquatch",1.02841256707491
45.99378,-123.9211,"Sasquatch",0.75301653519998
45.70835,-123.625,"Sasquatch",0.414416889584474
45.93701,-123.5417,"Sasquatch",0.40234546725928
46.03193,-123.4573,"Sasquatch",0.459710027148304
62.9375,-141.5667,"Sasquatch",60.214755021364
55.1872,-132.7982,"Sasquatch",137.576620688033
61.5,-142.9,"Sasquatch",25.682788140216
57.7566,-155.981,"Sasquatch",92.579423924666
64.89139,-147.8142,"Sasquatch",50.1071924988609
55.4555,-132.7333,"Sasquatch",135.683461992776
55.2035,-132.8202,"Sasquatch",138.168785912722
62.77335,-141.3165,"Sasquatch",59.6547480168921
63.98869,-142.7691,"Sasquatch",71.250082931235
61.09085,-149.7667,"Sasquatch",0.282115293131897
61.0595,-149.7853,"Sasquatch",0.341066115329086
41.5,-111.75,"Sasquatch",1.78291736375657
41.41125,-111.5833,"Sasquatch",1.57875125173378
46.24639,-120.8681,"Sasquatch",2.50713356182869
46.71444,-120.6694,"Sasquatch",1.49583038038636
46.5602,-121.1458,"Sasquatch",1.29418183320917
46.87139,-121.2981,"Sasquatch",0.652918263956004
46.8733,-121.3051,"Sasquatch",0.645384394086603
46.82167,-121.2764,"Sasquatch",0.719565867149869
46.93333,-121.2692,"Sasquatch",0.640176647883443
46.0722,-121.3055,"Sasquatch",2.3871566417756
46.621,-121.0638,"Sasquatch",1.21148773358354
46.4984,-120.4474,"Sasquatch",2.12639280645952
46.80505,-121.0909,"Sasquatch",0.905391227751732
46.74778,-121.3603,"Sasquatch",0.762851474783423
46.85,-121.25,"Sasquatch",0.713187837123301
46.52485,-121.2957,"Sasquatch",1.31451657960651
46.85524,-121.3034,"Sasquatch",0.662880563223943
46.73581,-121.3201,"Sasquatch",0.808641678584578
37.182,-113.7382,"Sasquatch",5.33937654612211
40.028,-110.9315,"Sasquatch",0.238481970459362
40.5,-109.9,"Sasquatch",1.88267084269697
40.77988,-110.9325,"Sasquatch",0.572678789435253
40.825,-110.825,"Sasquatch",0.773175023071596
